MOUT_UNMOUNT_FILESYSTEMS,1
MOVE_PACKAGE,0.0
NEW_OUTGOING_CALL,0.0
NFC,0.14285714285714285
PACKAGE_USAGE_STATS,0.0
PAYMENT_BROADCAST_PERMISSION,1
PERMISSION,0.0
PERMISSION_NAME,1
PERMISSION_SEND_INTENT_BROADCAST_COMMANDS_TO_TALKBACK,0.0
PERSISTENT_ACTIVITY,18.0
PLUGIN,0.2
PLUG_IN_APPLICATION,0.0
PRIVATE_PROVIDERS,0.0
PROCESS_OUTGOING_CALLS,1.8157894736842106
PROVIDER,0.0
RAISED_THREAD_PRIORITY,0.75
READ,0.0
READFEEDS,0.0
READ_ALAMRS,0.0
READ_APN_SETTINGS,0.0
READ_ATTACHMENT,0.0
READ_CALENDAR,0.2558139534883721
READ_CALL_LOG,1.0
READ_CALL_LOGS,0.0
READ_CLOCK,0.0
READ_CONTACTS,1.8264150943396227
READ_CONTENT_PROVIDER,0.0
READ_DATA,0.0
READ_DB,0.0
READ_EXTERNAL_STORAGE,4.270588235294118
READ_FRAME_BUFFER,0.5
READ_GMAIL,1.0
READ_GSERVICES,0.0
READ_HISTORY_BOOKMARKS,3.6904761904761907
READ_INPUT_STATE,0.3333333333333333
READ_INTERNAL_STORAGE,1.0
READ_LOGS,4.533333333333333
READ_MMS,1
READ_OWNER_DATA,1.1666666666666667
READ_PHONE_STATE,1.6563604240282686
READ_PHtwo_STATE,1
READ_PROFILE,0.0
READ_PROVIDER_DATA,0.0
READ_SCENES,0.0
READ_SECURE_SETTINGS,1.0
READ_SETTINGS,6.9375
READ_SMS,9.026315789473685
READ_SYNC_SETTINGS,0.25806451612903225
READ_SYNC_STATS,0.0
READ_USER_DICTIONARY,0.0
REBOOT,1
RECEIVE,2.1372549019607843
RECEIVE_BOOT_COMPLETE,0.0
RECEIVE_BOOT_COMPLETED,1.5964912280701755
RECEIVE_DM_REGISTER_SMS,1
RECEIVE_MESSAGES,0.0
RECEIVE_MMS,2.1666666666666665
RECEIVE_SMS,6.735042735042735
RECEIVE_USER_PRESENT,12.0
RECEIVE_WAP_PUSH,17.0
RECORDE_AUDIO,1
RECORD_AUDIO,2.7962962962962963
RECORD_VIDEO,2.0
REGISTER,0.0
REMOTE_CONTROL,0.0
REORDER_TASKS,1.6666666666666667
RESTART_PACKAGES,3.111111111111111
RUN_INSTRUMENTATION,1
RUN_JAVASCRIPT,0.0
SAVES,0.0
SEND,0.0
SEND_SMS,6.575342465753424
SET_ALARM,8.333333333333334
SET_ALWAYS_FINISH,1
SET_DEBUG_APP,0.5
SET_ORIENTATION,1.0
SET_PREFERRED_APPLICATIONS,1.0
SET_PROCESS_FOREGROUND,1
SET_PROCESS_LIMIT,0.0
SET_WALLPAPER,2.1392405063291138
SET_WALLPAPER_COMPONENT,0.0
SET_WALLPAPER_HINT,0.0
SET_WALLPAPER_HINTS,3.8666666666666667
SIGNATURE_OR_SYSTEM,0.0
SIM_STATE_READY,1
STATUS_BAR,1.5
STORAGE,0.0
SUBSCRIBED_FEEDS_READ,1
SUBSCRIBED_FEEDS_WRITE,1.0
SYSTEM_ALERT_WINDOW,9.451612903225806
SYSTEM_OVERLAY_WINDOW,1
TALKBACK,0.0
TEEN,0.0
THEME,0.0
TOGGLE_MOBILE_DATA,0.0
UIM_SERVICE,0.0
UNINSTALL_SHORTCUT,5.931034482758621
UPDATE_DEVICE_STATS,13.0
UPDATE_DEVICE_STATUS,0.0
USES_POLICY_FORCE_LOCK,0.0
USE_CREDENTIALS,0.0625
USE_DIRECT_CALL_ADDON,0.0
USE_SIP,1
Unnamed: 1,0.004665629860031105
VIBRATE,0.8422857142857143
VIBRATION,0.0
WAKE_LOCK,1.6332378223495703
WRITE,10.0
WRITEFEEDS,0.0
WRITE_APN_SETTINGS,22.642857142857142
WRITE_CALENDAR,0.25
WRITE_CALL_LOG,4.0
WRITE_CONTACTS,0.7283950617283951
WRITE_DATA,0.0
WRITE_DB,0.0
WRITE_EXTERNAL_STORAGE,1.2828897338403042
WRITE_GMAIL,0.0
WRITE_GSERVICES,0.0
WRITE_HISTORY_BOOKMARKS,5.0625
WRITE_INTERNAL_STORAGE,0.5
WRITE_MEDIA_STORAGE,5.0
WRITE_MMS,1
WRITE_OWNER_DATA,0.3157894736842105
WRITE_PROVIDERS,0.0
WRITE_SDCARD,0.0
WRITE_SECURE_SETTINGS,4.769230769230769
WRITE_SETTINGS,2.6013986013986012
WRITE_SMS,4.0212765957446805
WRITE_SYNC_SETTINGS,0.3076923076923077
WRITE_USER_DICTIONARY,0.0
WRTIE_OWNER_DATA,1
goanna_mobile,0.0
provider,0.0
proximity,1
